"subj_id","rt","confidence","correct","present","easy"
219,1.94180000000075,0.819444444444444,1,-1,0
219,1.82360000000149,0.494444444444444,1,-1,1
219,2.56269999999925,0.619444444444444,0,1,1
219,2.14460000000149,0.147222222222222,1,1,0
219,2.66689999999851,0.594444444444444,0,1,1
219,4.239,0.627777777777778,1,-1,0
219,3.62980000000075,1,1,-1,1
219,3.12759999999776,0.1,1,1,0
219,2.229,0.811111111111111,1,-1,1
219,2.676,0.894444444444444,0,1,1
219,1.89819999999925,0.219444444444444,0,-1,0
219,4.29129999999702,0.736111111111111,0,1,0
219,1.72429999999702,0.736111111111111,1,-1,1
219,6.09710000000149,0.736111111111111,0,1,1
219,6.08590000000224,0.8,1,-1,0
219,3.06009999999776,0.552777777777778,1,1,1
219,2.07639999999851,0.713888888888889,1,-1,0
219,4.1665,0.780555555555556,1,-1,1
219,3.22090000000223,1,1,1,0
219,3.14830000000075,0.827777777777778,0,1,1
219,1.82230000000074,0.855555555555556,1,-1,1
219,3.71429999999702,0.763888888888889,1,-1,0
219,2.884,0.994444444444444,1,1,0
219,2.07359999999776,0.969444444444444,1,-1,1
219,4.17930000000074,0.861111111111111,1,1,1
219,3.76580000000075,0.483333333333333,0,-1,0
219,1.95660000000149,0.886111111111111,1,1,0
219,1.627,1,1,1,0
219,2.14520000000298,1,1,1,1
219,1.78780000000075,0.727777777777778,0,-1,0
219,4.82610000000149,0.727777777777778,1,-1,1
219,2.02790000000224,1,1,1,1
219,1.54269999999926,1,1,1,0
219,3.83939999999851,0.811111111111111,1,-1,0
219,2.074,1,1,-1,1
219,2.06040000000224,0.877777777777778,1,-1,1
219,1.73790000000224,0.977777777777778,1,1,0
219,3.02039999999851,0.972222222222222,1,1,1
219,2.4595,0.661111111111111,1,-1,0
219,2.41139999999851,0.858333333333333,1,1,0
219,2.793,0.738888888888889,1,-1,0
219,4.01580000000074,0.980555555555556,1,-1,1
219,3.09380000000075,1,1,1,1
219,1.99080000000075,0.866666666666667,1,-1,1
219,1.68380000000075,1,1,-1,0
219,1.62270000000298,1,1,1,0
219,1.78309999999776,0.894444444444444,1,1,1
219,2.22740000000224,0.811111111111111,1,1,0
219,2.27369999999926,0.844444444444444,1,-1,1
219,2.3715,0.836111111111111,1,-1,0
219,1.46419999999925,0.844444444444444,1,1,1
219,1.603,0.922222222222222,1,1,0
219,1.88080000000074,0.783333333333333,1,-1,0
219,1.55889999999851,1,1,1,1
219,1.79089999999851,0.980555555555556,1,-1,1
219,1.75580000000074,0.744444444444444,0,-1,0
219,1.99830000000075,1,1,1,0
219,1.80629999999702,1,1,1,1
219,1.89389999999851,0.958333333333333,1,-1,1
18,2.27420000004768,1,1,-1,1
18,2.32220000004768,0.543783378943469,1,-1,0
18,1.70519999980927,1,1,1,1
18,1.70940000009537,1,1,1,0
18,1.77879999995232,0.262423472730104,1,-1,0
18,2.70779999995232,0.979891233574184,1,1,1
18,1.95540000009537,0.107675524312754,0,1,0
18,1.71440000009537,0.342142112823891,1,-1,1
18,1.65720000004768,1,1,1,0
18,1.8375,0,1,-1,1
18,3.71040000009537,0.229598150338545,1,-1,0
18,3.37720000004768,0.57895336722014,1,1,1
18,1.91259999990463,0.57895336722014,1,-1,1
18,2.42009999990463,1,1,1,1
18,1.62040000009537,0.0349908818743013,1,-1,0
18,1.83640000009537,0.890793929939952,1,1,0
18,1.77989999985695,0.968167904148627,1,1,1
18,2.15990000009537,0.780594633339718,1,1,0
18,1.41179999995232,0.238976813878991,1,-1,0
18,1.68059999990463,0.33979744693878,1,-1,1
18,2.07060000014305,0.560196040139249,1,-1,0
18,1.58539999985695,0.782939299224829,1,1,1
18,2.31489999985695,0.367933437560116,1,1,0
18,1.70240000009537,0.0303015501040786,1,-1,1
18,1.8305,0.726667317982156,0,-1,0
18,1.93779999995232,0.66570600496926,1,1,0
18,1.6985,0.292904129236552,1,-1,1
18,2.44639999985695,0.843900612237725,1,1,1
18,1.77289999985695,0.618812687267033,1,1,0
18,1.77009999990463,0.231942816223657,1,-1,0
18,2.09710000014305,0.543783378943469,1,1,1
18,1.60859999990463,0.257734140959882,1,-1,1
18,2.32839999985695,0.918929920561288,1,1,1
18,1.95689999985695,0.412482089377232,1,1,0
18,1.54570000004768,0.428894750573012,1,-1,1
18,1.60309999990463,0.449996743539014,1,-1,0
18,2.32189999985695,0.468754070619905,1,-1,0
18,1.69060000014305,1,1,1,0
18,1.52470000004768,0.984580565344407,1,1,1
18,2.96040000009537,0.110020190197865,1,-1,1
18,1.4645,0.855623941663281,1,1,1
18,1.7475,0.360899439904782,1,-1,1
18,1.99420000004768,0.370278103445227,1,-1,0
18,1.64729999995232,0.843900612237725,1,1,0
18,1.73520000004768,0.013888888908299,1,-1,1
18,1.51990000009537,0.668050670854372,1,1,1
18,1.52720000004768,1,1,1,0
18,1.66960000014305,0,1,-1,0
18,2.29479999995232,0.766526638029049,1,1,1
18,1.47229999995232,0.452341409424125,1,-1,1
18,1.51210000014305,0.581298033105251,1,-1,0
18,1.45420000004768,0.797007294535497,1,1,0
18,1.54289999985695,0.379656766985673,1,-1,0
18,2.64020000004768,0.970512570033739,1,1,0
18,1.7935,0.0560928748403037,1,-1,1
18,2.08990000009537,0.63053601669259,1,1,1
18,1.55560000014305,0,1,-1,1
18,1.70970000004768,0.110020190197865,1,-1,0
18,1.58090000009537,1,1,1,0
18,1.42819999980927,0.628191350807478,1,1,1
18,1.67829999995232,0.534404715403024,1,1,1
18,1.38019999980927,0.0701608701509719,1,-1,1
18,1.48360000014305,1,1,1,0
18,1.62579999995232,0.419516087032566,1,-1,0
153,2.34719999998808,0.887037037037037,1,1,1
153,1.74429999998212,0.657407407407407,1,1,0
153,2.066,0.872222222222222,1,-1,0
153,2.78609999999404,1,1,-1,1
153,3.25570000001788,0.718518518518519,1,-1,0
153,2.58379999998212,1,1,-1,1
153,2.35659999999404,0.798148148148148,1,1,1
153,1.99519999998808,0.903703703703704,1,1,0
153,2.621,0.781481481481481,1,-1,1
153,3.18130000001192,0.564814814814815,1,-1,0
153,3.65809999999404,0.481481481481482,0,1,1
153,2.65809999999404,0.772222222222222,1,1,0
153,2.34290000000596,0.82962962962963,1,-1,0
153,3.12769999998808,0.944444444444444,1,-1,1
153,4.21670000001788,0.222222222222222,1,1,1
153,2.44759999999404,0.303703703703704,0,1,0
153,2.938,0.298148148148148,1,-1,0
153,2.5715,0.85,0,1,0
153,1.84679999998212,1,1,1,1
153,1.911,0.766666666666667,1,-1,1
153,1.85680000001192,1,1,-1,1
153,3.1455,0.285185185185185,0,1,1
153,2.366,1,1,-1,0
153,1.82519999998808,1,1,1,0
153,2.45009999999404,0.666666666666667,1,-1,1
153,2.04309999999404,1,1,1,1
153,1.64739999997616,1,1,1,0
153,1.62759999999404,1,1,-1,0
153,1.68089999997616,0.296296296296296,1,1,0
153,1.60030000001192,0.938888888888889,1,1,1
153,2.16609999999404,0.801851851851852,1,-1,1
153,2.23369999998808,0.933333333333333,1,-1,0
153,1.85840000000596,0.751851851851852,1,-1,0
153,1.6765,1,1,1,1
153,1.96180000001192,0.957407407407407,1,-1,1
153,1.58320000001788,1,1,1,0
153,1.92440000000596,0.227777777777778,1,-1,0
153,1.48030000001192,1,1,1,1
153,1.74170000001788,1,1,-1,1
153,1.719,1,1,1,0
153,1.679,1,1,-1,0
153,1.58590000000596,1,1,1,0
153,1.6675,0,0,1,1
153,2.07779999998212,0.235185185185185,1,-1,1
153,1.42,1,1,1,0
153,1.53640000000596,0.859259259259259,1,1,1
153,3.34359999999404,0.12037037037037,1,-1,1
153,1.52119999998808,1,0,-1,0
153,1.6125,0.994444444444444,1,1,0
153,1.63729999998212,0.262962962962963,1,-1,1
153,1.66730000001192,0.768518518518518,1,1,1
153,1.54870000001788,0.411111111111111,0,-1,0
153,1.67369999998808,0.818518518518519,1,-1,1
153,1.80320000001788,1,1,1,1
153,1.49809999999404,1,1,1,0
153,1.96860000002384,1,1,-1,0
153,2.05980000001192,0.3,1,-1,1
153,1.4135,1,1,1,1
153,1.834,0.975925925925926,1,-1,0
153,1.42119999998808,0.75,1,1,0
153,1.578,1,1,1,0
153,1.571,1,1,1,1
153,1.78,1,1,-1,0
153,1.67569999998808,0.905555555555556,1,-1,1
32,1.7655,0.989795918367347,1,1,0
32,2.81360000002384,0.680272108843537,1,-1,1
32,1.63709999996424,0.75,1,1,1
32,2.34269999998808,0.812925170068027,1,-1,0
32,2.30730000001192,0.925170068027211,1,-1,0
32,5.31639999997616,0.709183673469388,1,-1,1
32,3.79130000001192,1,1,1,1
32,1.79560000002384,1,1,1,0
32,2.32039999997616,0.654761904761905,1,-1,1
32,1.85409999996424,0.693877551020408,1,-1,0
32,1.83669999998808,0.897959183673469,1,1,0
32,2.44280000001192,0.996598639455782,1,1,1
32,2.55160000002384,0.814625850340136,1,-1,0
32,2.152,0.870748299319728,1,-1,1
32,1.94039999997616,0.994897959183674,1,1,0
32,1.61209999996424,1,1,1,1
32,2.63710000002384,0.840136054421769,1,-1,0
32,1.7795,0.880952380952381,1,-1,1
32,1.66040000003576,0.948979591836735,1,1,0
32,1.74460000002384,1,1,1,1
32,1.74860000002384,1,1,1,0
32,1.91519999998808,0.872448979591837,1,-1,1
32,1.75610000002384,0.901360544217687,1,-1,0
32,2.02959999996424,0.29421768707483,0,1,1
32,1.73690000003576,1,1,1,0
32,1.616,1,1,1,1
32,2.05379999995232,0.772108843537415,1,-1,1
32,2.34320000004768,0.870748299319728,1,-1,0
32,2.00869999998808,0.97108843537415,1,-1,0
32,1.749,1,1,-1,1
32,1.50189999997616,1,1,1,0
32,1.68959999996424,1,1,1,1
32,2.414,0.850340136054422,1,-1,1
32,1.78169999998808,0.950680272108844,1,1,1
32,1.765,1,1,1,0
32,1.93910000002384,0.831632653061224,1,-1,0
32,2.10889999997616,0.726190476190476,1,-1,1
32,1.826,0.986394557823129,1,1,1
32,3.69020000004768,1,1,-1,0
32,1.5945,1,1,1,0
32,2.7905,0.976190476190476,1,-1,0
32,1.3495,0.98469387755102,1,1,0
32,1.77060000002384,0.948979591836735,1,-1,1
32,1.83489999997616,0.982993197278912,1,1,1
32,2.59269999998808,0.942176870748299,1,-1,0
32,1.69829999995232,0.993197278911565,1,1,0
32,1.72040000003576,0.967687074829932,1,1,1
32,1.85080000001192,1,1,-1,1
32,1.78139999997616,0.998299319727891,1,1,0
32,1.76930000001192,0.972789115646258,1,-1,0
32,1.97840000003576,1,1,-1,1
32,1.7355,1,1,1,1
32,1.69440000003576,1,1,1,0
32,2.07229999995232,1,1,-1,0
32,1.987,1,1,-1,1
32,1.98930000001192,1,1,1,1
32,2.2735,0.717687074829932,1,1,1
32,1.99230000001192,0.880952380952381,1,-1,0
32,1.7695,0.998299319727891,1,1,0
32,2.029,0.933673469387755,1,-1,1
32,1.848,1,1,-1,1
32,1.9025,0.853741496598639,1,1,1
32,2.149,1,1,-1,0
32,1.54129999995232,1,1,1,0
188,3.15159999999963,1,1,-1,0
188,2.42240000000037,1,1,1,1
188,2.70690000000037,1,1,-1,1
188,6.90590000000037,1,1,1,0
188,2.36440000000037,1,1,-1,0
188,2.49370000000112,1,1,-1,1
188,2.022,1,1,1,1
188,2.28009999999963,1,1,1,0
188,2.48119999999926,1,1,-1,1
188,1.98040000000037,1,1,-1,0
188,2.74310000000149,1,1,1,1
188,3.02509999999963,1,1,1,0
188,2.00059999999963,1,1,-1,1
188,1.6875,1,1,1,1
188,2.424,1,1,-1,0
188,1.95440000000037,1,1,1,0
188,2.3,1,1,-1,0
188,1.65890000000037,0.988888888888889,1,1,1
188,1.63780000000075,0.977777777777778,1,1,0
188,1.6545,0.969444444444444,1,-1,1
188,2.02680000000074,0.986111111111111,0,-1,1
188,2.04429999999888,1,1,-1,0
188,1.6435,1,1,1,0
188,2.389,1,1,1,1
188,3.17479999999888,1,1,1,0
188,1.67130000000074,1,1,-1,1
188,1.86109999999963,1,1,1,1
188,1.58059999999963,1,1,-1,0
188,1.89630000000075,1,1,-1,0
188,1.96359999999963,1,1,1,0
188,1.73180000000074,1,1,-1,1
188,4.15720000000112,1,1,1,1
188,1.60459999999963,1,1,1,0
188,2.269,1,1,1,1
188,1.74729999999888,1,1,-1,0
188,2.32269999999926,1,1,-1,1
188,1.587,1,1,1,1
188,1.77769999999925,0.977777777777778,1,-1,1
188,4.50309999999963,1,1,-1,0
188,2.56279999999888,1,1,1,0
188,1.62680000000074,1,1,1,0
188,1.93380000000075,1,1,1,1
188,2.68980000000075,1,1,-1,1
188,1.94369999999926,1,0,-1,0
188,3.30820000000112,1,1,-1,0
188,2.02570000000112,1,1,-1,1
188,2.55509999999963,1,1,1,1
188,1.74580000000074,1,1,1,0
188,1.59759999999963,1,1,1,0
188,3.32670000000112,1,1,-1,0
188,2.48730000000075,1,1,-1,1
188,1.73240000000037,1,1,1,1
188,2.68340000000037,1,1,1,0
188,2.07359999999963,0.988888888888889,1,-1,1
188,2.222,1,1,1,1
188,2.42759999999963,1,1,-1,0
188,1.87670000000112,1,1,1,1
188,2.2355,1,1,-1,0
188,1.55909999999963,1,1,1,0
188,2.00169999999925,1,1,-1,1
188,1.6355,1,0,-1,0
188,1.618,1,1,1,1
188,1.62809999999963,0.972222222222222,1,1,0
188,1.98720000000112,1,1,-1,1
250,5.42480000001192,0.460648148148148,1,-1,0
250,4.00459999996424,0.560185185185185,1,-1,1
250,2.06689999997616,1,1,1,0
250,4.4085,0.435185185185185,1,1,1
250,2.01170000004768,0.997685185185185,1,1,0
250,2.69329999995232,0.833333333333333,1,1,1
250,2.44290000003576,0.777777777777778,1,-1,1
250,2.81479999995232,0.594907407407407,1,-1,0
250,2.34689999997616,0.803240740740741,1,-1,0
250,1.8545,1,1,1,0
250,2.51319999998808,0.759259259259259,1,-1,1
250,1.94640000003576,0.972222222222222,1,1,1
250,2.283,1,1,1,0
250,4.85110000002384,0.618055555555556,1,1,1
250,2.21680000001192,0.712962962962963,1,-1,1
250,2.12240000003576,0.967592592592593,1,-1,0
250,2.13069999998808,0.787037037037037,1,-1,0
250,1.793,0.944444444444444,1,1,0
250,2.19079999995232,0.854166666666667,1,-1,1
250,1.97509999996424,0.6875,1,1,1
250,1.88780000001192,0.685185185185185,1,-1,1
250,1.89219999998808,0.93287037037037,1,1,0
250,1.89510000002384,0.858796296296296,1,-1,0
250,2.30130000001192,0.768518518518518,1,1,1
250,3.28359999996424,0.722222222222222,1,-1,0
250,2.41519999998808,0.731481481481481,1,1,0
250,6.43669999998808,0.50462962962963,0,1,1
250,2.16019999998808,0.62037037037037,1,-1,1
250,1.8515,0.747685185185185,1,1,0
250,2.56189999997616,0.509259259259259,1,1,1
250,2.02069999998808,0.777777777777778,1,-1,1
250,2.27189999997616,0.548611111111111,1,-1,0
250,2.42120000004768,0.590277777777778,1,-1,1
250,2.44580000001192,0.856481481481482,1,1,0
250,1.91159999996424,0.55787037037037,1,-1,0
250,3.08959999996424,0.645833333333333,1,1,1
250,2.03939999997616,0.537037037037037,1,-1,1
250,1.917,0.916666666666667,1,1,0
250,2.303,0.428240740740741,1,-1,0
250,2.52839999997616,0.543981481481481,1,1,1
250,3.10209999996424,0.62962962962963,1,1,0
250,1.77770000004768,0.4375,1,-1,0
250,5.205,0.527777777777778,1,1,1
250,2.2585,0.481481481481482,1,-1,1
250,2.38160000002384,0.634259259259259,1,-1,0
250,2.24989999997616,0.611111111111111,1,1,1
250,2.14530000001192,0.759259259259259,1,1,0
250,2.11380000001192,0.638888888888889,1,-1,1
250,2.81530000001192,0.604166666666667,1,-1,1
250,2.27280000001192,0.75,1,1,1
250,2.369,0.481481481481482,1,-1,0
250,2.19460000002384,0.768518518518518,1,1,0
250,3.00410000002384,0.615740740740741,1,-1,1
250,2.08409999996424,0.648148148148148,1,-1,0
250,1.89269999998808,0.847222222222222,1,1,1
250,3.09369999998808,0.553240740740741,1,1,0
250,2.76080000001192,0.703703703703704,1,-1,0
250,1.99119999998808,0.967592592592593,1,1,1
250,2.5095,0.712962962962963,1,-1,1
250,2.34180000001192,0.824074074074074,1,1,0
250,2.62260000002384,0.787037037037037,1,-1,0
250,1.934,0.888888888888889,1,1,1
250,2.15489999997616,0.784722222222222,1,1,0
250,3.55969999998808,0.583333333333333,1,-1,1
196,2.10560000002384,0.550925925925926,1,1,1
196,2.34580000007153,0.398148148148148,1,-1,0
196,2.83689999997616,0.24537037037037,1,-1,1
196,2.77589999997616,0.335648148148148,1,1,0
196,3.16339999997616,0.25,1,-1,0
196,2.107,0.493055555555556,1,1,1
196,2.4575,0.319444444444444,1,-1,1
196,3.10960000002384,0.252314814814815,0,1,0
196,2.61689999997616,0.5,0,1,0
196,2.44129999995232,0.416666666666667,1,1,1
196,2.34340000009537,0.775462962962963,1,-1,1
196,2.14980000007153,0.710648148148148,1,-1,0
196,2.48560000002384,0.384259259259259,1,-1,1
196,2.50110000002384,0.590277777777778,0,1,1
196,2.26180000007153,0.398148148148148,1,-1,0
196,2.84890000009537,0.6875,1,1,0
196,2.9725,0.537037037037037,0,1,0
196,1.95480000007153,0.847222222222222,1,-1,1
196,2.147,0.402777777777778,1,-1,0
196,2.084,0.300925925925926,1,1,1
196,3.27309999990463,0.439814814814815,0,1,1
196,3.98129999995232,0.678240740740741,0,1,0
196,3.29940000009537,0.537037037037037,1,-1,1
196,2.93560000002384,0.296296296296296,1,-1,0
196,2.2095,0.613425925925926,1,-1,1
196,2.33770000004768,0.361111111111111,0,1,0
196,2.27329999995232,0.696759259259259,1,-1,0
196,2.21989999997616,0.886574074074074,1,1,1
196,2.38180000007153,0.4375,0,1,1
196,2.64829999995232,0.25462962962963,0,-1,0
196,2.1715,0.465277777777778,1,-1,1
196,2.34409999990463,0.694444444444444,0,1,0
196,2.176,0.581018518518519,1,-1,0
196,2.7815,0.289351851851852,0,1,0
196,2.382,0.759259259259259,1,-1,1
196,1.85779999995232,0.706018518518519,1,1,1
196,2.14780000007153,0.381944444444444,1,-1,1
196,1.841,0.69212962962963,1,-1,0
196,2.30560000002384,0.659722222222222,1,1,1
196,2.30010000002384,0.333333333333333,0,1,0
196,1.89980000007153,0.671296296296296,1,1,0
196,2.3935,0.356481481481482,1,-1,1
196,1.935,0.583333333333333,1,-1,0
196,2.04310000002384,0.793981481481482,1,1,1
196,1.9675,0.31712962962963,0,1,0
196,2.42569999992847,0.62962962962963,1,-1,1
196,2.33960000002384,0.305555555555556,1,-1,0
196,2.54260000002384,0.469907407407407,1,1,1
196,2.08669999992847,0.319444444444444,1,-1,1
196,2.19129999995232,0.511574074074074,0,1,0
196,2.02970000004768,0.694444444444444,1,-1,0
196,2.11360000002384,0.833333333333333,1,1,1
196,2.06710000002384,0.233796296296296,1,-1,1
196,2.41569999992847,0.564814814814815,1,1,1
196,2.12420000004768,0.296296296296296,1,1,0
196,1.83239999997616,0.583333333333333,1,-1,0
196,2.20270000004768,0.798611111111111,1,-1,1
196,1.90460000002384,0.268518518518518,1,-1,0
196,2.24560000002384,0.747685185185185,0,1,0
196,2.122,0.872685185185185,1,1,1
196,2.35989999997616,0.527777777777778,1,1,0
196,1.98589999997616,0.627314814814815,1,-1,1
196,2.4055,0.391203703703704,0,1,1
196,1.95190000009537,0.678240740740741,1,-1,0
170,2.88529999995232,0.5546875,1,1,1
170,3.01620000004768,0.3203125,1,1,0
170,2.88809999996424,0.838541666666667,1,-1,1
170,3.58019999998808,0.901041666666667,1,-1,0
170,4.12340000003576,0.903645833333333,1,-1,1
170,2.46130000001192,0.458333333333333,1,1,1
170,2.81930000001192,0.8046875,1,1,0
170,2.849,0.8046875,1,-1,0
170,4.0485,0.484375,1,1,1
170,3.19919999998808,0.893229166666667,1,-1,1
170,2.942,0.893229166666667,1,-1,0
170,4.01280000001192,0.377604166666667,1,1,0
170,2.39629999995232,0.809895833333333,1,-1,1
170,2.43,0.822916666666667,1,-1,0
170,2.50060000002384,0.822916666666667,1,1,1
170,3.43080000001192,0.455729166666667,1,1,0
170,2.39709999996424,0.455729166666667,1,-1,1
170,2.37260000002384,0.40625,1,1,0
170,2.07360000002384,0.669270833333333,1,1,1
170,2.15609999996424,0.901041666666667,1,-1,0
170,2.59690000003576,0.901041666666667,1,-1,0
170,1.94530000001192,0.963541666666667,1,1,1
170,2.38279999995232,0.528645833333333,1,1,0
170,1.94940000003576,0.8203125,1,-1,1
170,1.9315,0.8984375,1,1,1
170,2.07920000004768,0.8984375,1,-1,1
170,2.96239999997616,0.559895833333333,1,1,0
170,1.9905,0.8515625,1,-1,0
170,2.02240000003576,0.8515625,0,1,0
170,2.73369999998808,0.994791666666667,1,1,1
170,2.77209999996424,0.921875,1,-1,1
170,2.55589999997616,0.877604166666667,1,-1,0
170,3.70040000003576,0.333333333333333,0,-1,0
170,2.55119999998808,0.854166666666667,1,1,1
170,2.2855,0.890625,1,1,0
170,3.95169999998808,0.604166666666667,1,-1,1
170,1.96839999997616,0.822916666666667,1,1,0
170,2.55330000001192,0.744791666666667,1,-1,1
170,5.56910000002384,0.270833333333333,0,1,1
170,2.68739999997616,0.5625,1,-1,0
170,3.498,0.182291666666667,1,-1,1
170,2.98989999997616,0.643229166666667,1,1,1
170,1.90680000001192,0.658854166666667,1,1,0
170,3.03630000001192,0.434895833333333,1,-1,0
170,2.04479999995232,0.75,1,1,1
170,2.38,0.4609375,1,-1,0
170,2.80189999997616,0.5,1,-1,1
170,2.7535,0.697916666666667,1,1,0
170,2.15130000001192,0.736979166666667,1,1,0
170,2.42480000001192,0.536458333333333,1,-1,0
170,2.22789999997616,0.625,1,1,1
170,3.87539999997616,0.661458333333333,1,-1,1
170,2.04130000001192,0.755208333333333,1,1,0
