"subj_id","rt","correct","present","easy"
7,2.15819999992847,1,-1,0
7,2.87689999997616,1,1,1
7,2.168,1,-1,0
7,4.88669999992847,1,-1,1
7,6.24810000002384,1,1,1
7,3.14020000004768,1,-1,1
7,3.19679999995232,1,1,0
7,2.89829999995232,1,1,1
7,1.73540000009537,1,-1,0
7,1.72060000002384,1,1,1
7,1.81569999992847,1,-1,1
7,1.68879999995232,1,1,0
7,1.94839999997616,1,-1,0
7,2.30189999997616,1,-1,1
7,1.80029999995232,1,1,1
7,1.905,1,1,0
7,2.24420000004768,1,1,0
7,1.63610000002384,1,1,1
7,2.86389999997616,1,-1,1
7,2.21539999997616,1,-1,0
7,1.74320000004768,1,1,1
7,2.73110000002384,1,-1,0
7,2.6225,1,1,0
7,3.93329999995232,1,-1,1
7,2.1005,1,1,1
7,1.90060000002384,1,-1,0
7,2.13239999997616,1,-1,1
7,4.63479999995232,1,1,0
7,2.38480000007153,1,1,0
7,2.64529999995232,1,-1,1
7,1.58540000009537,1,1,1
7,2.04079999995232,1,-1,0
7,2.242,1,-1,1
7,4.847,1,1,0
7,4.77610000002384,0,1,1
7,2.25510000002384,1,-1,0
7,1.80089999997616,1,1,1
7,3.0255,1,-1,0
7,2.44639999997616,1,1,0
7,3.59379999995232,1,-1,1
7,6.59539999997616,1,1,0
7,2.47520000004768,1,-1,1
7,2.07370000004768,1,1,1
7,2.45839999997616,1,-1,0
8,2.92769999992847,1,-1,1
8,4.28660000002384,1,1,0
8,2.29429999995232,1,-1,0
8,3.68719999992847,1,1,1
8,2.13579999995232,1,-1,1
8,2.36010000002384,1,1,1
8,2.18189999997616,1,1,0
8,2.22889999997616,1,-1,0
8,2.35610000002384,1,-1,0
8,2.58240000009537,1,-1,1
8,4.16939999997616,1,1,1
8,3.50360000002384,1,1,0
8,3.1415,1,1,1
8,2.67960000002384,1,1,0
8,2.82539999997616,1,-1,0
8,2.69590000009537,1,-1,1
8,3.68969999992847,1,-1,0
8,3.37079999995232,1,1,0
8,2.6885,1,1,1
8,3.04179999995232,1,-1,1
8,2.28340000009537,1,-1,1
8,2.463,1,1,0
8,2.43860000002384,1,-1,0
8,3.01689999997616,1,1,1
8,3.27239999997616,1,-1,0
8,3.06929999995232,1,-1,1
8,4.53369999992847,1,1,0
8,5.86289999997616,1,1,1
8,2.31430000007153,1,-1,1
8,3.3285,1,1,1
8,2.661,1,-1,0
8,2.2985,1,-1,1
8,2.38209999990463,1,-1,0
8,2.46789999997616,1,1,1
8,6.12719999992847,1,1,0
8,2.24839999997616,1,1,1
8,3.05360000002384,1,1,0
8,3.19810000002384,1,-1,1
8,2.55280000007153,1,-1,0
8,3.80430000007153,1,-1,1
8,2.148,1,1,1
8,2.137,1,1,0
8,2.36490000009537,1,-1,0
8,2.17759999990463,1,1,0
8,3.18129999995232,1,-1,1
8,2.14770000004768,1,1,1
8,2.48710000002384,1,-1,0
8,2.418,1,1,0
8,2.13370000004768,1,1,1
8,2.96370000004768,1,-1,0
8,2.47829999995232,1,-1,1
8,2.09070000004768,1,1,1
8,1.9335,1,1,0
8,2.81870000004768,1,-1,0
8,2.04769999992847,1,-1,1
8,2.51110000002384,1,1,0
8,2.24839999997616,1,-1,1
8,2.15080000007153,1,1,1
8,2.622,1,-1,0
8,2.41920000004768,1,1,1
8,2.7125,1,-1,1
8,2.494,1,-1,0
8,3.55859999990463,1,1,0
9,4.45210000000004,1,-1,0
9,2.50279999999999,1,1,1
9,1.97040000000002,1,1,0
9,2.03539999999997,1,-1,1
9,3.1835,1,-1,1
9,2.12510000000003,1,-1,0
9,5.38029999999999,1,1,1
9,3.134,1,1,0
9,2.2955,1,-1,1
9,2.46420000000001,1,-1,0
9,3.64909999999998,1,1,0
9,4.24129999999999,1,1,1
9,3.38709999999998,1,-1,1
9,3.61190000000002,1,1,0
9,2.37060000000004,1,-1,0
9,2.84739999999997,1,1,1
9,2.9215,1,-1,0
9,2.93220000000001,1,1,0
9,3.70519999999995,1,-1,1
9,2.77589999999996,1,1,1
9,1.94,1,-1,0
9,2.53679999999999,1,-1,1
9,2.5325,1,1,0
9,2.703,1,1,1
9,2.00010000000003,1,-1,0
9,2.73209999999998,1,1,0
9,2.70980000000005,1,-1,1
9,4.53040000000002,0,1,1
9,2.23860000000004,1,-1,0
9,2.7945,1,-1,1
9,2.19559999999998,1,1,0
9,2.10670000000007,1,-1,0
9,1.86090000000002,1,1,0
9,2.30730000000005,1,1,1
9,2.48440000000002,1,-1,1
9,3.20040000000002,1,-1,1
9,1.91509999999998,1,1,0
9,3.21640000000002,1,-1,0
9,1.69240000000002,1,1,1
9,1.92009999999998,1,-1,0
9,2.77680000000005,1,-1,1
9,1.83440000000002,1,1,0
9,2.93869999999995,1,1,1
9,1.72220000000007,1,-1,1
9,2.59609999999998,1,1,0
9,1.81930000000005,1,1,1
9,2.85819999999995,1,-1,0
9,2.82969999999995,1,-1,1
9,2.76220000000007,1,1,1
9,2.64559999999998,1,-1,0
9,2.01189999999991,1,1,0
9,2.773,0,-1,0
9,2.515,1,1,0
9,3.37280000000005,1,1,1
9,2.02370000000007,1,-1,1
9,2.22990000000002,1,1,1
9,2.32070000000007,1,-1,0
9,2.13790000000002,1,-1,1
9,1.98389999999991,1,1,0
9,3.06890000000002,1,1,1
9,1.91659999999998,1,1,0
9,1.98189999999991,1,-1,0
9,3.04060000000009,1,-1,1
10,2.51490000009537,1,-1,1
10,3.23620000004768,1,-1,0
10,2.702,1,1,0
10,2.73110000002384,1,1,1
10,2.39479999995232,1,1,0
10,3.29490000009537,1,1,1
10,3.929,1,-1,1
10,2.77989999997616,1,-1,0
10,2.98890000009537,1,-1,1
10,2.118,1,1,0
10,2.25220000004768,1,1,1
10,6.679,1,-1,0
10,3.39829999995232,1,-1,1
10,2.36160000002384,1,1,1
10,1.96019999992847,1,1,0
10,4.01410000002384,1,-1,0
10,2.59929999995232,1,-1,1
10,2.29889999997616,1,-1,0
10,2.34770000004768,1,1,0
10,6.60270000004768,1,1,1
10,3.63989999997616,1,-1,0
10,3.03079999995232,1,-1,1
10,2.60469999992847,1,1,1
10,2.278,1,1,0
10,3.717,1,1,1
10,1.99729999995232,1,1,0
10,2.9985,1,-1,0
10,2.18190000009537,1,-1,1
10,2.75260000002384,1,1,1
10,2.71520000004768,1,-1,1
10,2.048,1,1,0
10,3.29340000009537,1,-1,0
10,3.79889999997616,1,1,0
10,2.48910000002384,1,-1,1
10,2.87479999995232,1,1,1
10,3.87229999995232,1,-1,0
10,2.97579999995232,1,-1,0
10,2.54670000004768,1,1,1
10,3.5125,1,-1,1
10,2.09409999990463,1,1,0
10,2.68839999997616,1,1,1
10,2.38259999990463,1,1,0
10,4.71670000004768,1,-1,1
10,2.94789999997616,1,-1,0
10,2.78960000002384,1,-1,1
10,3.63739999997616,1,-1,0
10,2.10459999990463,1,1,0
10,2.477,1,1,1
10,1.95189999997616,1,1,1
10,4.02220000004768,1,-1,1
10,2.55170000004768,1,1,0
10,4.92470000004768,1,-1,0
10,2.826,1,-1,1
10,3.05329999995232,1,1,0
10,2.49639999997616,1,-1,0
10,4.80410000002384,1,1,1
10,2.428,1,1,0
10,3.2705,1,-1,1
10,3.15069999992847,0,1,1
10,2.7965,1,-1,0
10,4.07759999990463,0,1,1
10,2.69329999995232,1,-1,1
10,3.18060000002384,1,-1,0
10,2.28780000007153,1,1,0
11,5.09520000004768,1,1,0
11,3.235,1,-1,1
11,2.94390000009537,1,1,1
11,4.07570000004768,1,-1,0
11,2.59739999985695,1,1,0
11,3.33820000004768,1,-1,1
11,2.41409999990463,1,1,1
11,2.76339999985695,1,-1,0
11,4.24790000009537,1,-1,0
11,4.70790000009537,1,-1,1
11,2.0615,1,1,0
11,2.0915,1,1,1
11,2.51239999985695,1,1,0
11,2.08779999995232,1,1,1
11,2.5205,1,-1,0
11,3.45540000009537,1,-1,1
11,2.27820000004768,1,-1,0
11,3.1545,1,-1,1
11,1.88909999990463,1,1,1
11,1.8625,1,1,0
11,1.72290000009537,1,1,0
11,2.66779999995232,1,-1,1
11,1.87639999985695,1,1,1
11,2.28969999980927,1,-1,0
11,2.30789999985695,1,-1,1
11,3.51079999995232,1,-1,0
11,1.74,1,1,1
11,1.61959999990463,1,1,0
11,2.0305,1,-1,1
11,1.96459999990463,1,-1,0
11,1.83929999995232,1,1,1
11,2.79920000004768,1,1,0
11,2.13040000009537,1,1,1
11,2.19459999990463,1,-1,0
11,2.11029999995232,1,-1,1
11,1.836,1,1,0
11,2.146,1,-1,0
11,1.94970000004768,1,1,0
11,1.8025,1,1,1
11,2.10630000019074,1,-1,1
11,3.55539999985695,1,-1,1
11,1.86579999995232,1,1,0
11,2.212,1,-1,0
11,1.73029999995232,1,1,1
11,1.63619999980927,1,1,0
11,2.31139999985695,1,-1,0
11,1.69790000009537,1,1,1
11,4.14040000009537,1,-1,1
11,1.99979999995232,1,1,1
11,2.29839999985695,1,1,0
11,2.84489999985695,1,-1,1
11,2.02829999995232,1,-1,0
11,4.71040000009537,1,1,1
11,1.6965,1,1,0
11,1.89389999985695,1,-1,0
11,3.291,1,-1,1
11,2.77069999980927,1,1,0
11,1.93259999990463,1,1,1
11,3.36119999980927,1,-1,1
11,2.05990000009537,1,-1,0
11,1.96190000009537,1,-1,0
11,2.4955,1,-1,1
11,1.61540000009537,1,1,0
11,2.103,1,1,1
12,2.27420000004768,1,-1,1
12,2.32220000004768,1,-1,0
12,1.70519999980927,1,1,1
12,1.70940000009537,1,1,0
12,1.77879999995232,1,-1,0
12,2.70779999995232,1,1,1
12,1.95540000009537,0,1,0
12,1.71440000009537,1,-1,1
12,1.65720000004768,1,1,0
12,1.8375,1,-1,1
12,3.71040000009537,1,-1,0
12,3.37720000004768,1,1,1
12,1.91259999990463,1,-1,1
12,2.42009999990463,1,1,1
12,1.62040000009537,1,-1,0
12,1.83640000009537,1,1,0
12,1.77989999985695,1,1,1
12,2.15990000009537,1,1,0
12,1.41179999995232,1,-1,0
12,1.68059999990463,1,-1,1
12,2.07060000014305,1,-1,0
12,1.58539999985695,1,1,1
12,2.31489999985695,1,1,0
12,1.70240000009537,1,-1,1
12,1.8305,0,-1,0
12,1.93779999995232,1,1,0
12,1.6985,1,-1,1
12,2.44639999985695,1,1,1
12,1.77289999985695,1,1,0
12,1.77009999990463,1,-1,0
12,2.09710000014305,1,1,1
12,1.60859999990463,1,-1,1
12,2.32839999985695,1,1,1
12,1.95689999985695,1,1,0
12,1.54570000004768,1,-1,1
12,1.60309999990463,1,-1,0
12,2.32189999985695,1,-1,0
12,1.69060000014305,1,1,0
12,1.52470000004768,1,1,1
12,2.96040000009537,1,-1,1
12,1.4645,1,1,1
12,1.7475,1,-1,1
12,1.99420000004768,1,-1,0
12,1.64729999995232,1,1,0
12,1.73520000004768,1,-1,1
12,1.51990000009537,1,1,1
12,1.52720000004768,1,1,0
12,1.66960000014305,1,-1,0
12,2.29479999995232,1,1,1
12,1.47229999995232,1,-1,1
12,1.51210000014305,1,-1,0
12,1.45420000004768,1,1,0
12,1.54289999985695,1,-1,0
12,2.64020000004768,1,1,0
12,1.7935,1,-1,1
12,2.08990000009537,1,1,1
12,1.55560000014305,1,-1,1
12,1.70970000004768,1,-1,0
12,1.58090000009537,1,1,0
12,1.42819999980927,1,1,1
12,1.67829999995232,1,1,1
12,1.38019999980927,1,-1,1
12,1.48360000014305,1,1,0
12,1.62579999995232,1,-1,0
13,3.892,1,-1,1
13,3.60459999999404,1,1,0
13,2.88579999999702,1,1,1
13,2.8055,1,-1,0
13,3.59239999999851,1,-1,1
13,3.4705,1,1,0
13,3.57220000000298,0,1,1
13,2.40629999999702,1,-1,0
13,3.04439999999851,1,1,0
13,3.16589999999851,1,-1,0
13,3.53130000000447,1,-1,1
13,2.4015,0,1,1
13,1.89129999999702,1,-1,0
13,3.11139999999851,0,1,0
13,2.101,1,1,1
13,5.08689999999851,1,-1,1
13,2.04989999999851,1,-1,0
13,2.82110000000149,1,1,0
13,3.59960000000149,1,1,1
13,2.5555,1,-1,1
13,3.62979999999702,1,1,0
13,2.96760000000149,1,-1,0
13,2.47589999999851,1,-1,1
13,2.40939999999851,0,1,1
13,2.25459999999404,1,1,1
13,2.47720000000298,1,-1,0
13,1.85219999999553,0,1,0
13,2.365,1,-1,1
13,2.51470000000298,0,1,0
13,2.59119999999553,1,-1,1
13,2.73129999999702,0,1,1
13,2.06460000000149,1,-1,0
13,2.36090000000596,1,1,1
13,2.6325,1,-1,0
13,1.99140000000596,1,-1,1
13,1.90360000000149,1,1,0
13,3.711,1,-1,1
13,1.69319999999553,1,1,1
13,1.82210000000149,1,1,0
13,2.86830000000447,1,-1,0
13,2.297,1,1,1
13,1.87889999999851,1,-1,0
13,1.60370000000298,1,1,0
13,2.54660000000149,1,-1,1
13,2.32209999999404,1,1,0
13,2.21820000000298,1,-1,0
13,1.98820000000298,1,-1,1
13,1.99479999999702,1,1,1
13,1.93679999999702,1,-1,0
13,1.75539999999851,1,1,0
13,1.64739999999851,1,1,1
13,2.03359999999404,1,-1,1
13,1.70670000000298,1,1,0
13,1.75070000000298,1,1,1
13,2.09679999999702,1,-1,1
13,2.01159999999404,1,-1,0
13,1.665,1,1,1
13,1.7865,1,-1,1
13,1.80560000000149,1,1,0
13,2.0425,1,-1,0
13,1.70030000000447,1,1,0
13,1.836,1,-1,0
13,1.607,1,1,1
13,1.85710000000149,1,-1,1
14,4.21690000000596,1,-1,0
14,2.29,1,1,0
14,1.5285,1,1,1
14,3.68480000001192,1,-1,1
14,3.25229999998212,0,-1,0
14,2.049,0,1,0
14,1.61890000000596,0,-1,1
14,1.0035,1,1,1
14,2.62439999997616,1,1,1
14,1.65470000001788,1,1,0
14,1.55060000002384,0,-1,0
14,1.49090000000596,1,-1,1
14,1.53209999999404,1,-1,0
14,1.85659999999404,0,-1,1
14,1.95540000000596,0,1,0
14,1.22139999997616,1,1,1
14,2.02740000000596,1,1,1
14,2.14740000000596,0,-1,1
14,1.38659999999404,0,1,0
14,0.92259999999404,1,-1,0
14,2.51380000001192,1,1,1
14,1.77979999998212,0,-1,0
14,1.82690000000596,0,-1,1
14,1.86860000002384,1,1,0
14,1.975,1,1,0
14,1.32140000000596,1,1,1
14,2.44790000000596,0,-1,1
14,2.89030000001192,1,-1,0
14,2.35130000001192,0,-1,0
14,1.44819999998808,1,1,0
14,1.86180000001192,0,-1,1
14,0.753800000011921,1,1,1
14,2.84169999998808,0,-1,0
14,1.28730000001192,1,1,0
14,1.05789999997616,1,-1,1
14,1.38579999998212,1,1,1
14,0.560800000011921,1,-1,0
14,1.7055,1,1,0
14,1.56759999999404,1,1,1
14,1.33040000000596,1,-1,1
14,1.311,0,-1,0
14,3.414,1,1,1
14,1.63979999998212,0,1,0
14,1.29459999999404,0,-1,0
14,2.107,1,1,0
14,1.6265,0,-1,1
14,1.45940000000596,1,1,1
14,2.87790000000596,0,-1,1
14,1.30190000000596,1,1,1
14,5.56009999999404,0,-1,0
14,1.35840000000596,0,1,0
14,1.44340000000596,0,-1,1
14,1.31030000001192,0,-1,0
14,0.501599999994039,1,1,1
14,2.22670000001788,0,1,0
14,0.915199999988079,0,-1,0
14,1.9765,0,-1,1
14,2.76780000001192,1,1,1
14,1.312,1,1,0
14,1.95129999998212,1,1,0
14,1.35840000000596,0,-1,1
14,3.99870000001788,1,-1,0
14,1.57569999998808,1,1,1
15,1.432,1,1,1
15,2.307,1,1,0
15,1.604,1,-1,1
15,1.781,1,-1,0
15,1.783,0,1,1
15,1.9,1,-1,0
15,3.043,1,1,0
15,1.602,1,-1,1
15,2.619,1,-1,0
15,2.394,1,1,1
15,0.635,1,1,0
15,2.53,1,1,1
15,2.915,1,1,0
15,2.531,1,-1,0
