"subj_id","rt","confidence","correct","present","easy"
6,1.97320000000112,0.6875,1,-1,0
6,1.81620000000112,0.998611111111111,1,1,1
6,1.39420000000112,1,1,-1,1
7,4.03509999996424,0.691111111111111,1,1,0
7,2.7755,0.597777777777778,1,1,1
7,2.82369999998808,0.764444444444444,1,-1,1
7,3.23,0.38,1,-1,0
7,3.74810000002384,0.44,1,-1,0
7,4.94119999998808,0.524444444444444,0,1,1
7,3.18219999998808,0.764444444444444,1,-1,1
7,5.87009999996424,0.628888888888889,1,1,0
7,5.01169999998808,0.686666666666667,0,1,0
7,5.35390000003576,0.391111111111111,1,1,1
7,2.51189999997616,0.771111111111111,1,-1,0
7,4.91380000001192,0.902222222222222,1,-1,1
7,6.50690000003576,0.364444444444444,0,1,0
7,4.28959999996424,0.273333333333333,1,1,1
7,2.37630000001192,0.746666666666667,1,-1,1
7,5.15919999998808,0.564444444444445,1,-1,0
7,4.438,0.426666666666667,1,-1,1
7,3.88019999998808,0.488888888888889,1,1,1
7,5.28680000001192,0.395555555555556,1,1,0
7,4.5425,0.2,0,-1,0
7,3.37110000002384,0.797777777777778,0,-1,0
7,2.74520000004768,0.817777777777778,0,-1,1
7,4.33060000002384,0.311111111111111,1,1,0
7,6.3515,0.684444444444444,1,1,1
7,3.22510000002384,0.613333333333333,1,-1,1
7,2.88460000002384,0.344444444444444,1,1,1
7,2.43760000002384,0.54,1,1,0
7,1.77560000002384,0.737777777777778,1,-1,0
7,5.90830000001192,0.373333333333333,0,1,0
7,3.05560000002384,0.173333333333333,1,-1,0
7,2.22639999997616,0.115555555555556,1,1,1
7,3.35359999996424,0.162222222222222,1,-1,1
7,2.75469999998808,0.508888888888889,1,-1,1
7,2.15160000002384,0.848888888888889,1,1,1
7,4.49139999997616,0.382222222222222,1,1,0
7,1.85709999996424,0.515555555555556,1,-1,0
7,1.661,0.853333333333333,1,1,0
7,2.46210000002384,0.853333333333333,1,-1,1
7,2.11960000002384,0.986666666666667,1,1,1
7,3.32560000002384,0.535555555555556,1,-1,0
7,3.86120000004768,0.322222222222222,1,-1,0
7,1.5945,0.813333333333333,1,1,1
7,2.217,1,1,1,0
7,2.53310000002384,0.806666666666667,1,-1,1
7,2.54,0.604444444444444,1,-1,0
7,1.8145,0.922222222222222,1,1,0
7,2.10229999995232,0.464444444444444,1,-1,1
7,1.66859999996424,0.833333333333333,1,1,1
7,1.8395,0.831111111111111,1,1,1
7,2.1965,0.684444444444444,1,1,0
7,2.53780000001192,0.44,1,-1,0
7,2.25930000001192,0.542222222222222,1,-1,1
7,6.09359999996424,0.666666666666667,1,-1,0
7,1.59459999996424,1,1,1,1
7,2.262,0.697777777777778,1,-1,1
7,1.66389999997616,1,1,1,0
7,1.61139999997616,1,1,1,0
7,2.32590000003576,1,1,1,1
7,2.09390000003576,0.802222222222222,1,-1,1
7,2.73039999997616,0.575555555555556,1,-1,0
7,1.78030000001192,0.877777777777778,1,1,1
7,3.23560000002384,0.528888888888889,1,-1,1
7,1.495,0.822222222222222,1,1,0
7,2.109,0.52,1,-1,0
8,5.0615,0.361111111111111,1,-1,0
8,5.81860000000894,0.572222222222222,1,-1,1
8,2.36820000000298,1,1,1,1
8,3.30270000000298,0.552777777777778,1,1,0
8,2.08979999999702,0.772222222222222,1,-1,0
8,3.06129999999702,0.872222222222222,1,-1,1
8,1.76,1,1,1,1
8,2.86239999999106,0.555555555555556,1,1,0
8,2.70039999999106,0.313888888888889,1,1,0
8,5.98279999999702,0.177777777777778,1,-1,0
8,3.39360000000894,0.558333333333333,1,1,1
8,3.66080000001192,0.397222222222222,1,-1,1
8,5.58209999999404,0.566666666666667,1,-1,1
8,2.48529999999702,0.75,1,-1,0
8,3.45990000000596,0.422222222222222,1,1,0
8,2.63,0.566666666666667,1,1,1
8,3.27890000000596,0.397222222222222,1,1,0
8,2.41139999999106,0.544444444444445,1,-1,0
8,2.44929999999702,0.755555555555556,1,-1,1
8,3.0045,0.411111111111111,1,1,1
8,5.55490000000596,0.219444444444444,1,1,0
8,4.88660000000894,0.261111111111111,1,1,1
8,3.3735,0.922222222222222,1,-1,1
8,3.78529999999702,0.563888888888889,1,-1,0
8,2.33620000000298,0.761111111111111,1,1,0
8,2.05,0.833333333333333,1,-1,1
8,2.53990000000596,0.833333333333333,1,1,1
8,4.26729999999702,0.583333333333333,1,-1,0
8,3.28970000000298,0.783333333333333,1,-1,0
8,5.0905,0.263888888888889,1,1,0
8,2.2975,0.633333333333333,1,1,1
8,2.41379999999702,0.811111111111111,1,-1,1
8,2.62569999998808,0.586111111111111,1,1,1
8,1.90590000000596,0.711111111111111,1,-1,0
8,2.19339999999106,0.725,1,-1,1
8,2.109,0.625,1,1,0
8,2.62579999999702,0.872222222222222,1,-1,1
8,2.57920000000298,0.855555555555556,1,-1,0
8,1.65879999999702,1,1,1,1
8,2.2745,0.402777777777778,1,1,0
8,2.21859999999404,0.830555555555555,1,-1,1
8,2.00260000000894,1,1,-1,0
8,2.12170000000298,0.588888888888889,1,1,1
8,3.63179999999702,0.627777777777778,1,1,0
8,2.64420000000298,0.802777777777778,1,-1,0
8,2.02560000000894,0.611111111111111,1,1,0
8,2.17339999999106,0.686111111111111,1,1,1
8,1.99679999999702,1,1,-1,1
8,2.07710000000894,0.969444444444444,1,-1,1
8,2.194,0.725,1,1,1
8,1.95159999999404,0.588888888888889,1,-1,0
8,3.27039999999106,0.3,1,1,0
8,2.117,0.788888888888889,1,-1,0
8,2.13720000000298,0.555555555555556,1,1,1
8,2.1905,0.316666666666667,1,1,0
8,2.09690000000596,0.886111111111111,1,-1,1
8,1.81859999999404,0.7,1,1,1
8,1.84019999998808,1,1,-1,0
8,3.49760000000894,0.230555555555556,1,1,0
8,1.88959999999404,1,1,-1,1
8,1.88770000000298,1,1,-1,1
8,3.81129999999702,0.133333333333333,1,1,1
8,2.11430000001192,0.419444444444444,1,-1,0
8,2.35439999999106,0.355555555555556,1,1,0
9,4.3465,0.169270833333333,1,-1,0
9,1.71570000000112,0.78125,1,1,1
9,3.91860000000149,0.604166666666667,1,1,0
9,2.97480000000074,0.3359375,1,-1,1
9,3.30259999999963,0.557291666666667,1,1,0
9,1.97670000000112,0.752604166666667,1,-1,1
9,2.29319999999925,0.606770833333333,1,-1,0
9,1.88380000000075,0.744791666666667,1,1,1
9,3.06619999999926,0.588541666666667,1,-1,0
9,5.47709999999963,0.184895833333333,1,1,0
9,3.70760000000149,0.721354166666667,0,1,1
9,2.43860000000149,0.6328125,1,-1,1
9,2.30080000000074,0.588541666666667,1,-1,1
9,5.365,0.286458333333333,1,1,0
9,2.27369999999926,0.666666666666667,1,-1,0
9,3.196,0.7578125,1,-1,1
9,3.11880000000074,0.807291666666667,1,1,1
9,1.75909999999963,0.747395833333333,1,1,0
9,1.86220000000112,0.330729166666667,1,-1,0
9,1.74789999999851,0.645833333333333,0,-1,0
9,1.78,0.6171875,1,1,1
9,1.77570000000112,0.736979166666667,1,-1,1
9,2.71430000000074,0.71875,1,1,0
9,1.70869999999925,0.776041666666667,1,1,1
9,3.63519999999926,0.276041666666667,0,1,0
9,3.19829999999888,0.158854166666667,1,-1,0
9,2.3655,0.796875,1,-1,1
9,2.49759999999963,0.8203125,1,1,1
9,5.88130000000074,0.268229166666667,1,-1,0
9,1.69980000000075,0.7421875,1,-1,1
9,4.31380000000074,0.286458333333333,1,1,0
9,2.65440000000037,0.833333333333333,1,-1,1
9,1.94719999999925,0.567708333333333,1,1,0
9,2.33340000000037,0.658854166666667,1,-1,0
9,2.89879999999888,0.671875,0,1,1
9,4.88640000000037,0.223958333333333,0,1,1
9,5.69669999999925,0.799479166666667,1,-1,1
9,1.692,0.684895833333333,1,-1,0
9,2.11779999999888,0.338541666666667,1,1,0
9,2.83370000000112,0.645833333333333,0,1,1
9,2.2655,0.622395833333333,1,-1,1
9,2.16919999999925,0.166666666666667,1,-1,0
9,1.85940000000037,0.6171875,1,1,0
9,4.62429999999888,0.21875,0,1,0
9,1.839,0.434895833333333,1,-1,0
9,1.78240000000037,0.6484375,1,-1,1
9,3.17040000000037,0.7265625,1,1,1
9,2.67809999999963,0.7109375,1,1,0
9,1.57230000000074,0.557291666666667,1,-1,0
9,1.51379999999888,0.765625,1,-1,1
9,1.76089999999851,0.734375,1,1,1
9,1.52540000000037,0.1796875,1,-1,0
9,4.98840000000037,0.255208333333333,0,1,1
9,1.77490000000037,0.283854166666667,1,1,0
9,2.04830000000074,0.278645833333333,1,-1,1
9,1.53919999999925,0.776041666666667,1,-1,1
9,2.188,0.346354166666667,1,-1,0
9,2.0645,0.630208333333333,1,1,0
9,1.71790000000037,0.234375,0,1,1
9,1.58219999999925,0.0234375,1,-1,0
9,1.69480000000075,0.768229166666667,1,-1,1
9,1.931,0.479166666666667,1,1,0
9,2.9785,0.2265625,0,1,1
10,2.58819999998808,1,1,-1,1
10,2.43330000001192,1,1,-1,0
10,2.31480000001192,1,0,1,0
10,1.8625,1,1,1,1
10,3.05930000001192,1,1,-1,1
10,2.42230000001192,1,1,-1,0
10,5.40460000002384,0.996703296730875,0,1,0
10,2.976,1,0,1,1
10,2.61280000001192,0.948120300779459,1,-1,1
10,2.00370000004768,0.889820705637758,1,1,0
10,1.84140000003576,1,1,1,1
10,3.046,0.844476576083102,1,-1,0
10,3.76119999998808,0.904395604423183,0,1,0
10,1.84689999997616,0.846096009281483,1,1,1
10,3.948,0.795893580131685,1,-1,1
10,3.35789999997616,0.72463851940294,1,-1,0
10,2.34339999997616,0.799132446528446,1,-1,1
10,3.71720000004768,0.676055523451523,1,-1,0
10,4.02889999997616,0.58212839794545,0,1,0
10,2.43419999998808,0.625853094301726,1,1,1
10,2.06930000001192,0.86552920766205,1,1,1
10,2.38510000002384,0.740832851386746,1,-1,0
10,3.64869999998808,0.661480624666098,0,1,0
10,2.89710000002384,0.596703296730875,1,-1,1
10,2.41589999997616,0.608039329119539,0,1,0
10,1.82369999998808,0.622614227904965,0,-1,0
10,1.69330000001192,1,1,1,1
10,3.21909999996424,1,1,-1,1
10,3.03339999997616,1,0,1,0
10,2.40340000003576,1,1,1,1
10,3.70680000001192,1,1,-1,1
10,6.776,0.577270098350309,1,-1,0
10,1.72729999995232,1,1,1,1
10,1.82,1,1,1,0
10,2.75230000001192,1,1,-1,0
10,2.638,1,1,-1,1
10,1.99309999996424,1,1,1,0
10,3.86829999995232,1,1,-1,0
10,1.63440000003576,1,1,1,1
10,5.08419999998808,1,1,-1,1
10,1.73610000002384,1,1,1,1
10,4.79180000001192,1,1,-1,0
10,2.5595,1,1,-1,1
10,6.08530000001192,1,0,1,0
10,2.11770000004768,1,1,-1,0
10,1.70539999997616,1,1,1,0
10,2.75119999998808,1,1,-1,1
10,2.72159999996424,1,1,-1,1
10,1.75769999998808,1,1,1,1
10,2.2555,1,1,1,0
10,3.16160000002384,1,1,-1,0
10,3.13189999997616,0.998322729929256,1,-1,0
10,1.65419999998808,1,1,1,0
10,2.1295,1,1,-1,1
10,1.65639999997616,1,1,1,1
10,5.1695,1,1,-1,1
10,1.96920000004768,1,1,1,1
10,1.79869999998808,1,1,1,0
10,3.81110000002384,1,1,-1,0
10,3.90760000002384,1,1,-1,0
10,2.84690000003576,1,1,-1,1
10,1.80369999998808,1,1,1,0
10,1.93329999995232,1,1,1,1
11,5.7,0.68287037037037,1,-1,0
11,1.57830000000074,0.918981481481482,1,1,1
11,2.52709999999776,0.777777777777778,1,1,0
11,2.638,0.967592592592593,1,-1,1
11,3.9755,0.87037037037037,0,1,0
11,2.06329999999702,1,1,1,1
11,3.31419999999925,0.87037037037037,1,-1,1
11,3.51310000000149,0.782407407407407,1,-1,0
11,2.24419999999926,0.798611111111111,1,-1,1
11,2.78230000000074,0.752314814814815,1,-1,0
11,1.612,0.796296296296296,1,1,1
11,3.08970000000298,0.645833333333333,1,1,0
11,1.86119999999926,0.62037037037037,1,-1,0
11,2.11610000000149,0.685185185185185,1,1,1
11,6.3815,0.509259259259259,1,1,0
11,2.59220000000298,0.694444444444444,1,-1,1
11,1.76280000000075,0.740740740740741,1,1,0
11,2.1265,0.784722222222222,1,1,1
11,1.84660000000149,0.6875,1,-1,0
